"","name","year","latitude","longitude","city","region","zipCode","cuisine","price","url","stars"
"1","Kilian Stuba",2019,47.34858,10.17114,"Kleinwalsertal","Austria","87568","Creative","$$$$$","https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba",1
"2","Pfefferschiff",2019,47.83787,13.07917,"Hallwang","Austria","5300","European","$$$$$","https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff",1
"3","Esszimmer",2019,47.80685,13.03409,"Salzburg","Austria","5020","European","$$$$$","https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer",1
"4","Carpe Diem",2019,47.80001,13.04006,"Salzburg","Austria","5020","European","$$$$$","https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem",1
"5","Edvard",2019,48.216503,16.36852,"Salzburg","Austria","1010","European","$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard",1
"6","Das Loft",2019,48.21272,16.37931,"Wien","Austria","1020","European","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft",1
"7","Pramerl & the Wolf",2019,48.20945,16.37174,"Wien","Austria","1090","Creative","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf",1
"8","Walter Bauer",2019,48.20923,16.37672,"Wien","Austria","1010","European","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer",1
"9","SHIKI",2019,48.204067,16.37098,"Wien","Austria","1010","Japanese","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki",1
"10","Tian",2019,48.20513,16.37456,"Wien","Austria","1010","Vegetarian","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/tian",1
"11","aend",2019,48.18957,16.34115,"Wien","Austria","1010","European","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/aend",1
"12","Le Ciel by Toni M<U+00F6>rwald",2019,48.20209,16.37156,"Wien","Austria","1010","European","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald",1
"13","Chez TJ",2019,37.39468,-122.08044,"South San Francisco","California","94041","French","$$$$","https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj",1
"14","Prot<U+00E9>g<U+00E9>",2019,37.427853,-122.14362,"South San Francisco","California","94301","American","$$$","https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege",1
"15","Madera",2019,37.42014,-122.21151,"San Francisco","California","94025","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera",1
"16","The Village Pub",2019,37.42897,-122.25178,"San Francisco","California","94062","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub",1
"17","Plumed Horse",2019,37.25648,-122.03537,"South San Francisco","California","95070","American","$$$$","https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse",1
"18","Wakuriya",2019,37.52114,-122.3366,"San Francisco","California","94402","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya",1
"19","Sushi Yoshizumi",2019,37.565075,-122.3211,"San Francisco","California","94401","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi",1
"20","Rasa",2019,37.577522,-122.345985,"San Francisco","California","94010","Indian","$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa",1
"21","Maum",2019,37.72669,-122.414215,"South San Francisco","California","94101","Korean","$$$$","https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum",1
"22","Al's Place",2019,37.748924,-122.42013,"San Francisco","California","94110","American","$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place",1
"23","Aster",2019,37.755054,-122.423134,"San Francisco","California","94110","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster",1
"24","Omakase",2019,37.77077,-122.40298,"San Francisco","California","94103","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase",1
"25","Commonwealth",2019,37.761395,-122.41946,"San Francisco","California","94110","American","$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth",1
"26","Luce",2019,37.78194,-122.40498,"San Francisco","California","94103","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce",1
"27","Birdsong",2019,37.779495,-122.41048,"San Francisco","California","94101","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong",1
"28","In Situ",2019,37.785633,-122.40113,"San Francisco","California","94103","Creative","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ",1
"29","Mourad",2019,37.78695,-122.39987,"San Francisco","California","94105","Moroccan","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad",1
"30","Hashiri",2019,37.783062,-122.40754,"San Francisco","California","94103","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri",1
"31","Angler",2019,37.793167,-122.39213,"San Francisco","California","94101","Seafood","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler",1
"32","Rich Table",2019,37.774914,-122.42271,"San Francisco","California","94102","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table",1
"33","Kin Khao",2019,37.785267,-122.40951,"San Francisco","California","94102","Thai","$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao",1
"34","Michael Mina",2019,37.79349,-122.399574,"San Francisco","California","94102","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina",1
"35","Sons & Daughters",2019,37.79037,-122.40917,"San Francisco","California","94108","Creative","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters",1
"36","Mister Jiu's",2019,37.79371,-122.406654,"San Francisco","California","94108","Chinese","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius",1
"37","Nico",2019,37.795803,-122.40333,"San Francisco","California","94101","French","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico",1
"38","Ju-Ni",2019,37.77672,-122.43886,"San Francisco","California","94117","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni",1
"39","Keiko a Nob Hill",2019,37.793106,-122.41445,"San Francisco","California","94109","Asian","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill",1
"40","The Progress",2019,37.78371,-122.43282,"San Francisco","California","94115","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress",1
"41","State Bird Provisions",2019,37.783737,-122.43283,"San Francisco","California","94115","American","$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions",1
"42","Octavia",2019,37.787857,-122.42709,"San Francisco","California","94109","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia",1
"43","SPQR",2019,37.78732,-122.43375,"San Francisco","California","94115","Italian","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr",1
"44","Lord Stanley",2019,37.79592,-122.42208,"San Francisco","California","94109","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley",1
"45","Kinjo",2019,37.79699,-122.422005,"San Francisco","California","94109","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo",1
"46","Sorrel",2019,37.788334,-122.44614,"San Francisco","California","94101","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel",1
"47","Gary Danko",2019,37.80599,-122.42066,"San Francisco","California","94109","French","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko",1
"48","Bar Crenn",2019,37.798435,-122.43581,"San Francisco","California","94101","French","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn",1
"49","Spruce",2019,37.78772,-122.45264,"San Francisco","California","94118","American","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce",1
"50","Wako",2019,37.783035,-122.461525,"San Francisco","California","94118","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako",1
"51","Madcap",2019,37.974712,-122.56168,"San Francisco","California","94960","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap",1
"52","Aubergine",2019,36.55406,-121.924355,"Monterey","California","93921","American","$$$$","https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine",1
"53","Kenzo",2019,38.29924,-122.28928,"San Francisco","California","94559","Japanese","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo",1
"54","La Toque",2019,38.30351,-122.28349,"San Francisco","California","94573","French","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque",1
"55","Bouchon",2019,38.40258,-122.3619,"San Francisco","California","94599","French","$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon",1
"56","Auberge du Soleil",2019,38.49199,-122.40534,"San Francisco","California","94573","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil",1
"57","Farmhouse Inn & Restaurant",2019,38.49039,-122.8835,"San Francisco","California","95436","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant",1
"58","The Kitchen",2019,38.58894,-121.41424,"Sacramento","California","95825","American","$$$$","https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371",1
"59","Madrona Manor",2019,38.60428,-122.88647,"San Francisco","California","95448","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor",1
"60","Harbor House",2019,39.135876,-123.719444,"San Francisco","California","N/A","Seafood","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house",1
"61","Shin Sushi",2019,34.15784,-118.49415,"Los Angeles","California","91436","Japanese","$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi",1
"62","Rustic Canyon",2019,34.024952,-118.49118,"Los Angeles","California","90401","American","$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon",1
"63","Dialogue",2019,34.01679,-118.49748,"Los Angeles","California","90401","American","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue",1
"64","Kato",2019,34.041683,-118.460915,"Los Angeles","California","90025","Taiwanese","$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato",1
"65","CUT",2019,34.067036,-118.401024,"Los Angeles","California","90212","Steakhouse","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418",1
"66","Nozawa Bar",2019,34.0683,-118.39849,"Los Angeles","California","90210","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar",1
"67","Shunji",2019,34.028496,-118.45195,"Los Angeles","California","90064","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji",1
"68","Maude",2019,34.064346,-118.39904,"Los Angeles","California","90212","Italian","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude",1
"69","Mori Sushi",2019,34.033398,-118.44229,"Los Angeles","California","90064","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi",1
"70","Trois Mec",2019,34.084255,-118.33851,"Los Angeles","California","90028","French","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec",1
"71","Osteria Mozza",2019,34.08342,-118.338974,"Los Angeles","California","90028","Italian","$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza",1
"72","Kali",2019,34.083443,-118.32455,"Los Angeles","California","90028","American","$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali",1
"73","Le Comptoir",2019,34.06354,-118.30057,"Los Angeles","California","90020","French","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir",1
"74","Q Sushi",2019,34.046883,-118.255844,"Los Angeles","California","90017","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi",1
"75","Shibumi",2019,34.044155,-118.256134,"Los Angeles","California","90014","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644",1
"76","Hayato",2019,34.03311,-118.24265,"Los Angeles","California","90001","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato",1
"77","Bistro Na's",2019,34.104412,-118.07159,"Los Angeles","California","91780","Chinese","$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s",1
"78","Orsa & Winston",2019,33.92145,-118.275406,"Los Angeles","California","90013","Asian","$$$$","https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston",1
"79","Taco Maria",2019,33.69475,-117.924965,"Costa Mesa","California","92626","Mexican","$$$","https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria",1
"80","Hana re",2019,33.67759,-117.886566,"Costa Mesa","California","92626","Japanese","$$$$","https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re",1
"81","Addison",2019,32.939903,-117.20013,"San Diego","California","92130","French","$$$$","https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison",1
"82","Parachute",2019,41.94483,-87.70638,"Chicago","Chicago","60618","Korean","$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute",1
"83","Goosefoot",2019,41.96856,-87.69596,"Chicago","Chicago","60625","American","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot",1
"84","Elizabeth",2019,41.969555,-87.688736,"Chicago","Chicago","60625","American","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth",1
"85","EL Ideas",2019,41.863,-87.68686,"Chicago","Chicago","60618","American","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas",1
"86","Band of Bohemia",2019,41.967308,-87.67477,"Chicago","Chicago","60640","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia",1
"87","Schwa",2019,41.90888,-87.66792,"Chicago","Chicago","60662","American","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa",1
"88","Temporis",2019,41.898907,-87.66725,"Chicago","Chicago","N/A","American","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis",1
"89","Entente",2019,41.93721,-87.6652,"Chicago","Chicago","60657","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente",1
"90","Elske",2019,41.884426,-87.66071,"Chicago","Chicago","60607","American","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske",1
"91","Dusek's (Board & Beer)",2019,41.857853,-87.65757,"Chicago","Chicago","60608","American","$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer",1
"92","Roister",2019,41.886658,-87.65187,"Chicago","Chicago","60607","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister",1
"93","Boka",2019,41.91363,-87.64806,"Chicago","Chicago","60614","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka",1
"94","Blackbird",2019,41.88423,-87.64356,"Chicago","Chicago","60661","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird",1
"95","Sepia",2019,41.88394,-87.64247,"Chicago","Chicago","60661","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia",1
"96","North Pond",2019,41.9296,-87.63762,"Chicago","Chicago","60614","American","$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond",1
"97","Everest",2019,41.87597,-87.63212,"Chicago","Chicago","60605","French","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest",1
"98","Topolobampo",2019,41.89047,-87.63085,"Chicago","Chicago","60654","Mexican","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo",1
"99","Spiaggia",2019,41.90062,-87.62457,"Chicago","Chicago","60611","Italian","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia",1
"100","Monte",2019,45.08279,13.631168,"Rovinj","Croatia","52210","Creative","$$$$$","https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte",1
"101","Draga di Lovrana",2019,45.275867,14.251401,"Lovran","Croatia","51415","European","$$$$$","https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana",1
"102","Noel",2019,45.811054,15.988205,"Zagreb","Croatia","10000","European","$$$$$","https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel",1
"103","Pelegrini",2019,43.73603,15.888903,"Sibenik","Croatia","22000","European","$$$$$","https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini",1
"104","Field",2019,50.0919,14.42193,"Praha","Czech Republic","110 00","European","$$$$$","https://guide.michelin.com/cz/en/prague/praha/restaurant/field",1
"105","La Degustation Boheme Bourgeoise",2019,50.09115,14.42511,"Praha","Czech Republic","110 00","European","$$$$$","https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise",1
"106","Gastrome",2019,56.15788,10.20937,"Aarhus","Denmark","8000","European","$$$","https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome",1
"107","Domestic",2019,56.15893,10.212132,"Aarhus","Denmark","8000","European","$$$","https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic",1
"108","Substans",2019,56.15415,10.20372,"Aarhus","Denmark","8000","European","$$$","https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans",1
"109","Frederikshoj",2019,56.12497,10.208638,"Aarhus","Denmark","8000","Creative","$$$$","https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj",1
"110","Me|Mu",2019,55.70901,9.53302,"Vejle","Denmark","7100","Danish","$$$","https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu",1
"111","Ti Trin Ned",2019,55.56659,9.752689,"Fredericia","Denmark","7000","Creative","$$$","https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned",1
"112","Slotskokkenet",2019,55.771236,11.390805,"Horve","Denmark","4534","Creative","$$$$","https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet",1
"113","Sollerod Kro",2019,55.81325,12.49548,"Copenhagen","Denmark","2840","French","$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro",1
"114","Jordnaer",2019,55.748226,12.541014,"Copenhagen","Denmark","2820","Danish","$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer",1
"115","Relae",2019,55.693233,12.543222,"Copenhagen","Denmark","2200 N","Danish","$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae",1
"116","Kiin Kiin",2019,55.69188,12.55754,"Copenhagen","Denmark","2200 N","Thai","$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin",1
"117","formel B",2019,55.67031,12.53798,"Copenhagen","Denmark","1800 C","Creative","$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b",1
"118","Kokkeriet",2019,55.68768,12.58492,"Copenhagen","Denmark","1306 K","Danish","$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet",1
"119","Clou",2019,55.68342,12.58497,"Copenhagen","Denmark","2100 K","European","$$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou",1
"120","Marchal",2019,55.68034,12.58508,"Copenhagen","Denmark","1050 K","European","$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal",1
"121","Kong Hans Kaelder",2019,55.6787,12.584003,"Copenhagen","Denmark","1070 K","French","$$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder",1
"122","Stud!o at The Standard",2019,55.67799,12.59191,"Copenhagen","Denmark","1058 K","Creative","$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard",1
"123","108",2019,55.67785,12.5980835,"Copenhagen","Denmark","1401 K","Danish","$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108",1
"124","Era Ora",2019,55.673004,12.591292,"Copenhagen","Denmark","1414 K","Italian","$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/era-ora",1
"125","Alouette",2019,55.66265,12.57634,"Copenhagen","Denmark","2300 S","Creative","$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette",1
"126","Frederiksminde",2019,55.12417,12.04623,"Praesto","Denmark","4720","Creative","$$$","https://guide.michelin.com/dk/en/zealand/praesto/restaurant/frederiksminde",1
"127","Kadeau Bornholm",2019,55.00457,14.969216,"Pedersker","Denmark","3720","Creative","$$$$","https://guide.michelin.com/dk/en/capital-region/pedersker/restaurant/kadeau-bornholm",1
"128","Ask",2019,60.17236,24.95648,"Helsinki","Finland","00170","Finnish","$$$","https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask",1
"129","Gron",2019,60.16446,24.93308,"Helsinki","Finland","00180","Finnish","$$$","https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/gron",1
"130","Demo",2019,60.164806,24.941635,"Helsinki","Finland","00120","Finnish","$$$","https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/demo",1
"131","Olo",2019,60.16616,24.947704,"Helsinki","Finland","00170","Finnish","$$$","https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/olo",1
"132","Palace",2019,60.16556,24.95256,"Helsinki","Finland","00130","Finnish","$$$","https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/palace",1
"133","Ora",2019,60.157578,24.942947,"Helsinki","Finland","00150","Finnish","$$$","https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ora",1
"134","Botrini's",2019,38.02318,23.79377,"Athina","Greece","152 33","Mediterranean","$$$$$","https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s",1
"135","Varoulko Seaside",2019,37.937378,23.658577,"Athina","Greece","185 33","Seafood","$$$$$","https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside",1
"136","Hytra",2019,37.95818,23.71895,"Athina","Greece","11745","Mediterranean","$$$$$","https://guide.michelin.com/gr/en/attica/athina/restaurant/hytra",1
"137","Loaf On",2019,22.379858,114.27188,"Hong Kong","Hong Kong","N/A","Cantonese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/loaf-on",1
"138","Lei Garden (Kwun Tong)",2019,22.312672,114.22482,"Hong Kong","Hong Kong","N/A","Cantonese","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-kwun-tong",1
"139","Tim Ho Wan (Sham Shui Po)",2019,22.32805,114.16665,"Hong Kong","Hong Kong","N/A","Dim Sum","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tim-ho-wan-sham-shui-po",1
"140","Lei Garden (Mong Kok)",2019,22.320219,114.17133,"Hong Kong","Hong Kong","N/A","Cantonese","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-mong-kok",1
"141","Ming Court",2019,22.318314,114.16933,"Hong Kong","Hong Kong","N/A","Cantonese","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ming-court",1
"142","Yat Tung Heen (Jordan)",2019,22.308014,114.17147,"Hong Kong","Hong Kong","N/A","Cantonese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan",1
"143","Fu Ho (Tsim Sha Tsui)",2019,22.3022,114.17194,"Hong Kong","Hong Kong","N/A","Cantonese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/fu-ho-tsim-sha-tsui",1
"144","Shang Palace",2019,22.297325,114.177155,"Hong Kong","Hong Kong","N/A","Cantonese","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/shang-palace",1
"145","IM Teppanyaki & Wine",2019,22.280807,114.19211,"Hong Kong","Hong Kong","N/A","Japanese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine",1
"146","Ah Yat Harbour View (Tsim Sha Tsui)",2019,22.296984,114.17197,"Hong Kong","Hong Kong","N/A","Cantonese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui",1
"147","Rech",2019,22.293434,114.174034,"Hong Kong","Hong Kong","N/A","Seafood","$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/rech",1
"148","Spring Moon",2019,22.294943,114.17182,"Hong Kong","Hong Kong","N/A","Cantonese","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/spring-moon",1
"149","Imperial Treasure Fine Chinese Cuisine",2019,22.296177,114.170006,"Hong Kong","Hong Kong","N/A","Cantonese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/imperial-treasure-fine-chinese-cuisine",1
"150","Sushi Tokami",2019,22.296112,114.16916,"Hong Kong","Hong Kong","N/A","Japanese","$$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-tokami",1
"151","Tosca",2019,22.30357,114.16007,"Hong Kong","Hong Kong","N/A","Italian","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tosca352519",1
"152","Epure",2019,22.29583,114.169304,"Hong Kong","Hong Kong","N/A","French","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure",1
"153","Yee Tung Heen",2019,22.282295,114.184135,"Hong Kong","Hong Kong","N/A","Cantonese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen",1
"154","Ye Shanghai",2019,22.295143,114.168236,"Hong Kong","Hong Kong","N/A","Shanghainese","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui",1
"155","Ho Hung Kee",2019,22.280058,114.18364,"Hong Kong","Hong Kong","N/A","Cantonese","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ho-hung-kee",1
"156","Jardin de Jade (Wan Chai)",2019,22.28025,114.17716,"Hong Kong","Hong Kong","N/A","Shanghainese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai",1
"157","Zhejiang Heen",2019,22.2787,114.17763,"Hong Kong","Hong Kong","N/A","Shanghainese","$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen",1
"158","Takumi by Daisuke Mori",2019,22.276512,114.17718,"Hong Kong","Hong Kong","N/A","Japanese","$$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori",1
"159","Kam's Roast Goose",2019,22.277693,114.175385,"Hong Kong","Hong Kong","N/A","Cantonese","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose",1
"160","Pang's Kitchen",2019,22.26921,114.18452,"Hong Kong","Hong Kong","N/A","Cantonese","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen",1
"161","Xin Rong Ji",2019,22.278013,114.17273,"Hong Kong","Hong Kong","N/A","Shanghainese","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji",1
"162","Qi (Wan Chai)",2019,22.276443,114.17126,"Hong Kong","Hong Kong","N/A","Sichuan","$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai",1
